method,value
Bagging,0.6954829613484067
Bagging,0.6767074514962189
Bagging,0.7787889270697175
Bagging,0.6759247872831122
Bagging,0.6798680783956229
Bagging,0.6761819102803989
Bagging,0.6598709523521222
Bagging,0.679297420520936
Bagging,0.7052629977238344
Bagging,0.6917911898050944
Bagging,0.6806090311233018
Bagging,0.6466630275053561
Bagging,0.6587557103884968
Bagging,0.6860822928850656
Bagging,0.6847633069223451
Bagging,0.6855747814239539
Bagging,0.7557357768756399
Bagging,0.717205617343467
Bagging,0.702898733307679
Bagging,0.715023414876873
Bagging,0.7261079967339332
Bagging,0.6584565890286832
Bagging,0.7080316213187209
Bagging,0.6507277552816246
Bagging,0.7155842668188577
Bagging,0.7454150308777585
Bagging,0.7046434094015581
Bagging,0.6496628463846049
Bagging,0.5888679932997591
Bagging,0.665504724488316
Bagging,0.6490411036500364
Bagging,1.0913888768322662
Bagging,1.0907884707201785
Bagging,1.092036483657841
Bagging,1.0937267094003391
Bagging,1.0948921860464302
Bagging,1.0970074628544153
Bagging,1.0976111404154625
Bagging,1.0878557933055892
Bagging,1.0967832614029498
Bagging,1.0979630091227004
AdaBoost,0.9226846498500696
AdaBoost,0.9141601118784062
AdaBoost,0.9552881552754052
AdaBoost,0.9060150600201436
AdaBoost,0.8720478527151536
AdaBoost,0.6839382958038949
AdaBoost,0.6839568060410074
AdaBoost,0.682517268669871
AdaBoost,0.6818895109568929
AdaBoost,0.675150244174094
AdaBoost,0.7228836369296391
AdaBoost,0.7141772481080322
AdaBoost,0.7431108082213708
AdaBoost,0.7232898968016308
AdaBoost,0.7106777551321337
AdaBoost,0.851260204521039
AdaBoost,0.8789612670732706
AdaBoost,0.8335186630229573
AdaBoost,0.8253029524763899
AdaBoost,0.8148107570409339
AdaBoost,0.7154089649420374
AdaBoost,0.7159842236691352
AdaBoost,0.7162798288715512
AdaBoost,0.7160125119835129
